style-scope_src,yt-simple-endpoint_href,style-scope,yt-simple-endpoint,yt-simple-endpoint_href_2,yt-core-attributed-string,ytcoreimagehost_src,style-scope_2,style-scope_3
https://yt3.ggpht.com/ytc/AIdro_ndLwUzv2oWcjYG_P6TZqgDoM9RdBP8qaPyFvwvSksuPo1Qrj8xvD35KiKEwl-fBQG8tw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@jono5955,@jono5955,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgwjxQ3dZL0raAIjkyJ4AaABAg,"Masya allah baso.a smpe merah bgtu teh kuah.a?.. Aku mah g brni ky bgtu tehh tkt lambung.a kumatklo teteh mah hbat smpe se lekoh itu,, salfokk sm ibu2 yg dblkg teh nglluatin trs",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png,,
https://yt3.ggpht.com/ytc/AIdro_ntgPrUcHyzZ9-vVtMugfOvEyfrYUXSF9CNTYHBl3ld87eoFostv-kIwHbSagae3U3GEw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@titarosita5801,@titarosita5801,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxicT99HGxghmjh3gV4AaABAg&pp=0gcJCSMANpG00pGi,"Duuhh punten teh bajunya perbaharui lg,jangan ketat tdk enak di pandang asa isin nyalira",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f64f.png,3.0,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/7Isbt7O9jQjRkuJVnVPsoohRhhjIiZ_KAiOjySlrvYBLmNiZrMZ7RyF6hksn4kJyKV6J50Tnhg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@catatanazammuay3478,@catatanazammuay3478,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugzc3ZarQXXJ3GbHHCJ4AaABAg,Kl pake outer bs lebih bagus teh..,,,
https://yt3.ggpht.com/ytc/AIdro_lF5Re4jOrSf8tXipg2DWqX_JjVsh9-Obg0zyKQb_U=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Leha-qn9nj,@Leha-qn9nj,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzCv2UL0-y7bdFDpvd4AaABAg,Mampir bakso markisa di Cinere teh bakso ny gede tp enak trs harga ny mumer,,,
https://yt3.ggpht.com/qMQrbFcEDGC3G857NAPLjWEK7vC5_ctAotg4oRaeXWoB6fV0D7Q0ggZG6cNhAmlgCt2Z0Yml_Q8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@gwenofficial3058,@gwenofficial3058,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxkwRuVJthV5yMF1YV4AaABAg,"Assalamu'alaikum..
Teh shanty yg cantik.. saya hny ingin mngingatkan jgn makan pedas yg terlalu.. sy skrg usia 56th.. dr gadis sdh doyan bgt makan pedas..makan pedas dn asam .. ya pedasnya itu yg  super pedas.. akhirnya sy skrg ga bs lg makan pedas.. lambung sy sdh sakit kronis.. jgnkn makan sambel seujung sendok teh.. mkn rawit seujung dikit aja perut dy sdh rasa panas, kembung.. sakit bgt rasanya.. sy hnya mngingatkn teh shanty aja.. jgn akhirnya sprti sy .",,1.0,
,https://www.youtube.com/@MelissaPadang,@MelissaPadang,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzynhVH0KPc9V938n54AaABAg&pp=0gcJCSMANpG00pGi,"Tau teh body nya udah cakep karna rajin olah raga..tau kok
Tapi gak mesti ketat juga kali
Kurang sedap di liat mengingat umur
Pakai yg sesuai umur aja gak mesti gamis.kaos agak longgar jg pasti enak diliat",,1.0,
,https://www.youtube.com/@NengsitiNurhayati-mk4eu,@NengsitiNurhayati-mk4eu,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugwa4NHOdXHa5oPhnn94AaABAg,"Teh punten cobian bakso keling mas min anu di pamulang tangsel, beuuuhhh pokokna mh teh",,,Terjemahkan ke bahasa Indonesia
,https://www.youtube.com/@yuliatriati8,@yuliatriati8,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzDWrN1NzxSLWLwZ0p4AaABAg,Mantap teh baksonya,,,
,https://www.youtube.com/@enengyonaningsih8326,@enengyonaningsih8326,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxlRnbZJDPj0I1NfAV4AaABAg,Mantaaaaap,,,Terjemahkan ke bahasa Indonesia
,https://www.youtube.com/@nurhamdiyahsiti5965,@nurhamdiyahsiti5965,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxRoHEZIncj9n4yKyl4AaABAg,"Teh,itu sambel di kasih 2 sendok2, pedesx poll",,,
,https://www.youtube.com/@diahtamara3131,@diahtamara3131,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxphYjhjQhXHRB00D14AaABAg,"teh, mampir ke palembang ada bakso malang enak dan ayam geprek enak. namanya bakso malang sumber rejeki di talang kelapa ruko springhill",,,
,https://www.youtube.com/@yups93,@yups93,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzjUO52r7YBgFdl9Yh4AaABAg,"Duh Netizen Indonesia masih di takaran ributin perkara baju, Ini video konten makanan, ya nikmatin aja review kuliner yang dibawakan. Malah sibuk julidin busana mulu, lebih ngeri busana tertutup sampai nyeret tanah tapi mulut sama pikiran suka negatif!!!",,2.0,
,https://www.youtube.com/@girl-g9s,@girl-g9s,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzYBrPmfZlMmQcdlTJ4AaABAg,Salfok k si ibu nu gduh baksona..terus2n netep tth pas pertama tuang,,,Terjemahkan ke bahasa Indonesia
,https://www.youtube.com/@FitriHandayani-c3g,@FitriHandayani-c3g,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzKzLHNkIGAXG6Z7KF4AaABAg,"Seseru itu nonton mukbang teh Santi,sampe kebawa ngiler",,,
,https://www.youtube.com/@zihanifahisni7961,@zihanifahisni7961,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxBugGmn_7hoqPtOYp4AaABAg&pp=0gcJCSMANpG00pGi,"Teh hoyong ngabaso bareng, heug di pangaracikeun haha sok kabita wae ningali teh santy teh haha",,,Terjemahkan ke bahasa Indonesia
,https://www.youtube.com/@nurulutimah9719,@nurulutimah9719,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgwivwMO8R5GUf6Oiw54AaABAg,"mau berangkat kerja, tiap sarapan mesti liat teh santi dulu biar nambah nafsu makannya",,,
,https://www.youtube.com/@voltex9854,@voltex9854,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugw7q6_vx5UV4hMKIut4AaABAg,"Makin kaini makin ksna bajunya te. Pdhal adiknya syar,i",,,
,https://www.youtube.com/@SayacantikSayacantik-d7g,@SayacantikSayacantik-d7g,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugz3LM8DljQrkwFt6m94AaABAg,"Udah emak emak buk
  Bajunya ketat
Itu baju anak remaja umur 13 14 
    Jangan pamer body 
Agar terlihat berbentuk
    Dada tu ditutuplah..biasanya kdng kulihat bajunya bagus ..jilbabnya pun bagus tertutup dada..kok sekarang makin makin menjadi berlebihan gayanya ..gaya boleh buk TPI ingat umur ..jangan ketat kali bajunya ..jilbab boleh  dipake seperti itu gayanya..tapi sesuai kan bajunya tidak ketat dan berbentuk",,8.0,
https://yt3.ggpht.com/tKrAsknm-AQuESTeSDyzmtlHYtGT4zl7tmxDB4tmQO3JSrTNx83-BCO7jJ8ZoR2se23Z6jBU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MelissaPadang,@MelissaPadang,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzynhVH0KPc9V938n54AaABAg&pp=0gcJCSMANpG00pGi,"Tau teh body nya udah cakep karna rajin olah raga..tau kok
Tapi gak mesti ketat juga kali
Kurang sedap di liat mengingat umur
Pakai yg sesuai umur aja gak mesti gamis.kaos agak longgar jg pasti enak diliat",,1.0,
https://yt3.ggpht.com/ytc/AIdro_kFgGxM3aDBe2sjrvElqL8HYiQIcKxyeF6QF8z_b6y2RlZHraJr0i89ffz9uvpBtF7hrQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@NengsitiNurhayati-mk4eu,@NengsitiNurhayati-mk4eu,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugwa4NHOdXHa5oPhnn94AaABAg,"Teh punten cobian bakso keling mas min anu di pamulang tangsel, beuuuhhh pokokna mh teh",,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/AsMsDYibi9990l8Oa_MZ_ks-VYxc4RaoWwROdk2pa7S3UsmSLA9P7f49o0beJwcxRxCuqlFE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yuliatriati8,@yuliatriati8,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzDWrN1NzxSLWLwZ0p4AaABAg,Mantap teh baksonya,,,
https://yt3.ggpht.com/ytc/AIdro_mEaghAGy76kJUJFEZlEe6jUEceMX-M2DXS6gZhAXU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@enengyonaningsih8326,@enengyonaningsih8326,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxlRnbZJDPj0I1NfAV4AaABAg,Mantaaaaap,,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/ytc/AIdro_nIpbtJ5dUhHX6F9c-6pLbBvlAgyWOXwHWg6YRPMjg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@nurhamdiyahsiti5965,@nurhamdiyahsiti5965,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxRoHEZIncj9n4yKyl4AaABAg,"Teh,itu sambel di kasih 2 sendok2, pedesx poll",,,
https://yt3.ggpht.com/ytc/AIdro_kQnWSAD6Gm3-wtlJwdGQ5jT55-cFBUBsNuleFX8xZm76T3ar1J01mTypF-cd73dN1eDg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@diahtamara3131,@diahtamara3131,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxphYjhjQhXHRB00D14AaABAg,"teh, mampir ke palembang ada bakso malang enak dan ayam geprek enak. namanya bakso malang sumber rejeki di talang kelapa ruko springhill",,,
https://yt3.ggpht.com/ytc/AIdro_kmES-DQeIYPlxMRwudJLxk-yXxh6JgFqnN1uDXOsM=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@yups93,@yups93,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzjUO52r7YBgFdl9Yh4AaABAg,"Duh Netizen Indonesia masih di takaran ributin perkara baju, Ini video konten makanan, ya nikmatin aja review kuliner yang dibawakan. Malah sibuk julidin busana mulu, lebih ngeri busana tertutup sampai nyeret tanah tapi mulut sama pikiran suka negatif!!!",,2.0,
https://yt3.ggpht.com/mUcGuAjnouBekaeFWds3GsfrRjffIEOiXVRGhHeCSFzwjluIVtshRfDHJuykRMxEsTjlm52y=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@girl-g9s,@girl-g9s,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzYBrPmfZlMmQcdlTJ4AaABAg,Salfok k si ibu nu gduh baksona..terus2n netep tth pas pertama tuang,,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/ytc/AIdro_nwfT50htsthWKbQG8XZyTVXCJKIY_cr3d_ec0f87HyoTEKTHQKJHAeBtG6dhmYybmTcg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@FitriHandayani-c3g,@FitriHandayani-c3g,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzKzLHNkIGAXG6Z7KF4AaABAg,"Seseru itu nonton mukbang teh Santi,sampe kebawa ngiler",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png,,
https://yt3.ggpht.com/ytc/AIdro_k-afS7SNXHdw7yKC7XTRV-TFgs6zQasEqmJJe8Ipg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zihanifahisni7961,@zihanifahisni7961,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxBugGmn_7hoqPtOYp4AaABAg&pp=0gcJCSMANpG00pGi,"Teh hoyong ngabaso bareng, heug di pangaracikeun haha sok kabita wae ningali teh santy teh haha",,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/ytc/AIdro_lijnnT1e4NCQKzjllXOr1AU_EMkHudOuVh4IP8WQg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@nurulutimah9719,@nurulutimah9719,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgwivwMO8R5GUf6Oiw54AaABAg,"mau berangkat kerja, tiap sarapan mesti liat teh santi dulu biar nambah nafsu makannya",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f923.png,,
https://yt3.ggpht.com/ytc/AIdro_nddBbVtOJD2EX0ijwT_SgwqH1iKazZzzRAvY1ujK0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@voltex9854,@voltex9854,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugw7q6_vx5UV4hMKIut4AaABAg,"Makin kaini makin ksna bajunya te. Pdhal adiknya syar,i",,,
https://yt3.ggpht.com/ytc/AIdro_ln-9HYXgytSDFQbDRDb_rgH6bzytH6hE2dknWeVZrk6K8go1x19Eeds3jB779sjKtoDw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@SayacantikSayacantik-d7g,@SayacantikSayacantik-d7g,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugz3LM8DljQrkwFt6m94AaABAg,"Udah emak emak buk
  Bajunya ketat
Itu baju anak remaja umur 13 14 
    Jangan pamer body 
Agar terlihat berbentuk
    Dada tu ditutuplah..biasanya kdng kulihat bajunya bagus ..jilbabnya pun bagus tertutup dada..kok sekarang makin makin menjadi berlebihan gayanya ..gaya boleh buk TPI ingat umur ..jangan ketat kali bajunya ..jilbab boleh  dipake seperti itu gayanya..tapi sesuai kan bajunya tidak ketat dan berbentuk",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f926.png,8.0,
https://yt3.ggpht.com/ytc/AIdro_m5crZl67MN3JGbdPcmRsGbB-f2hO8QqJLe7aLxaC0nUawTuvvIV-NiUi2gwUX1_Cos2g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dwisetyowati6066,@dwisetyowati6066,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgyH_buWpkZIa_GR8Nl4AaABAg,Akun malah fokus sm ibunya yg di blkng smpk segitunya liatnya,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f601.png,23.0,
https://yt3.ggpht.com/ytc/AIdro_lLUZuGJwPpk_x_JACHyAFdNcQAQOM8KpjkXPsNNJI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rajaoffisial295,@rajaoffisial295,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxPCj7mfYOVBshDF3J4AaABAg,Bukannya mau bela siapa...cuma alangkah baiknya...jika ngliat teteh ad kurangnya...lebih bail d skip dari pada komen2 yang agak nyakitin...klo g suka y sdh jgn d liat...klo saya lbh suka teteh apa adanya...,,1.0,
https://yt3.ggpht.com/SWFBrebjG7Yn7PsBHUmw9s_5yME6DqbDtd5_pzEI43vvEcr7wYY5dmSDw3woBDcVf4-uMA_Ngw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@NimpunaChannel,@NimpunaChannel,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgyswSmZYhwOWv2OJPR4AaABAg&pp=0gcJCSMANpG00pGi,Teh kolep ma NM sesama pecinta bakso keknya seruuuuu,,,
https://yt3.ggpht.com/ytc/AIdro_nsY7Wz66Qkthpw8X7S-QjH6rLsZ8W4MCt8yLMHraVlOilDEr_euLO-DWFfReOv4gst5w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dilafini1735,@dilafini1735,1 tahun yang lalu (diedit),https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgziUkGe8Bea1VYynbx4AaABAg,"Teh santy sugan tara ningalian komen, ie ngaringetkeun teh santy . Berarti pada syg sama teh santy",,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/ytc/AIdro_kjND8U1TiPEw_nk7wHVRzjEfaU_vW2mZ6uU0PTBL6yiuvUWRvQQNsfIOn_RS_2JkLdcA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@DianaDiana-f8w,@DianaDiana-f8w,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgyCjbHRRVPyVZfPPlN4AaABAg,adduuuh mni kabita...,,,
https://yt3.ggpht.com/ytc/AIdro_lRMAI4_65cVej9B5QfpCgy0FCbBKrFrXSnUEGdKIA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@tisyasabna6554,@tisyasabna6554,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgzmYmIYmIWfm2OPLl54AaABAg&pp=0gcJCSMANpG00pGi,Lgsg laper lihat teteh makan,,,
https://yt3.ggpht.com/ytc/AIdro_nO5_AnrR5wC3yikrkeRVMEqqK2JYLnvMQub5cKxd-mCQNDacSpJv5wGRkTMh4pgO6TqQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@M.dirhamM.dirham,@M.dirhamM.dirham,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgwNOrRlcdi13tdPmzd4AaABAg,Teh enak benar bakso nya mau donk teh,,,
https://yt3.ggpht.com/J1qNgIg8CHsfiy-CW8QGwgtv_L_YNhj_4578xv9sn1gy5Rv1w9xk7-q_dkTWRrSfVUMjPcm0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dwiry7,@dwiry7,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugxk-Gd5D85yI31l0354AaABAg,Garuuuut gara2 nonton suparman terus liat konten teh shanty,,,
,https://www.youtube.com/@Boaeha,@Boaeha,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugy-xiDdxMf4b1Kj1Cd4AaABAg,Assalamualaikum tth kalo ke tasik mampir di cilok goang pedho yak..,,,
,https://www.youtube.com/@firgiahmadfauzi7316,@firgiahmadfauzi7316,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugxu1OcQcjKB_90Anhp4AaABAg,"Ya Allah Ngileur Teh Siang2 Gini,Di Sini G Da",,,Terjemahkan ke bahasa Indonesia
,https://www.youtube.com/@DIKAIMZ,@DIKAIMZ,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxlEvcS-9UGevY5LJd4AaABAg,Keren euyy,,,Terjemahkan ke bahasa Indonesia
,https://www.youtube.com/@anisahandayani2041,@anisahandayani2041,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugwn0MSW16Cwv3fFg3N4AaABAg,Bju ny tth punten y .ccok buat umur 13th .dipke ku tth jd nora,,9.0,
,https://www.youtube.com/@ekodoraemon7878,@ekodoraemon7878,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxfaIm7M06x0AAqOGF4AaABAg,Mantap teh,,,
,https://www.youtube.com/@tinisutini3629,@tinisutini3629,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxA_EHmt99sOE2QWfF4AaABAg&pp=0gcJCSMANpG00pGi,"Iya,,bener...teh shanti sekarang gak seperti dulu.sekarang cara berpakaiannya ketat""",,,
,https://www.youtube.com/@solihatunrohmah4444,@solihatunrohmah4444,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugw9ewYjsdkiN4jwdfh4AaABAg,"Cantik banget teh..body goals pisan euy
Kalo saya umur 31 BB 70kg
Sehat"" ya teteh",,,
,https://www.youtube.com/@sutiyani3038,@sutiyani3038,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgyCopEU_ZcgJ4WsEOF4AaABAg,"Rata2 orang komentar tentang busananya bukan makanan nya?. Sekedar info buat netizen klu mau lihat yutuber Sholehah yg busana nya islami  tonton lah channel hidup di  desa, konten nya tentang makan dan masak juga... sejuk hati kita nonton nya..",,1.0,
,https://www.youtube.com/@RizkyMubarok-fy2po,@RizkyMubarok-fy2po,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgwVkU0gFo4xcccUg6J4AaABAg,"salut teh di usia segitu berani makan lemak.
Moga tetep sehat selalu",,,
,https://www.youtube.com/@munawarohsyahputra8092,@munawarohsyahputra8092,3 bulan yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxGvJE-tEWspkoq5xN4AaABAg,"Liat teh santi mkn baso aci sambelnya 6 sendok ,ga keliatan pedesnya ,ga keringetan ,kayaknya biasa aje mknny ,apa kage mencrettt tehh?",,,
,https://www.youtube.com/@SayacantikSayacantik-d7g,@SayacantikSayacantik-d7g,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugze6H6_BKwf4AJ0J9B4AaABAg,Dikasih tau makin nyenyel ..ialah namanya juga artis mana peduli koment netizen.. bajunya dah dikasih tau sebelumbelumnya ..bajunya jangan ketat keliahtan sexi pamer body buk ga usah gitu ...malulah buk dah emaemak bukan anak gadis atau anak remaja ..sesuikanlah,,11.0,
,https://www.youtube.com/@indriyani8315,@indriyani8315,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugys8k-jq0CqOaN163d4AaABAg,Bajunya ketat bbgt ky mau senam tehhh ...,,1.0,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/L-idXhRTUBWmxmEJwXPXymyz0QacAb2JM5FA6hZRLKUo_mElkzr1uD7zC638vSHDY2AVOoRPdw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Boaeha,@Boaeha,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugy-xiDdxMf4b1Kj1Cd4AaABAg,Assalamualaikum tth kalo ke tasik mampir di cilok goang pedho yak..,,,
https://yt3.ggpht.com/ytc/AIdro_mI07yY7lm6IB0i4-kSfc6v0xwsBdTYna05EGnev_4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@firgiahmadfauzi7316,@firgiahmadfauzi7316,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugxu1OcQcjKB_90Anhp4AaABAg,"Ya Allah Ngileur Teh Siang2 Gini,Di Sini G Da",,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/NGtU3fweMbc7qzKKIHnaicmiOgf9MYUsPbsDER5tKI8XF79-t3rR63nPc7vo98T5KfDCAF_uhA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@DIKAIMZ,@DIKAIMZ,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxlEvcS-9UGevY5LJd4AaABAg,Keren euyy,,,Terjemahkan ke bahasa Indonesia
https://yt3.ggpht.com/KmDsng43ZXKFE6Akq8AEeH61VnvzBVkSqjy5OIy9jAwO32Cf0OEkDyWIzfNLGPRx0IeRa60pCA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@anisahandayani2041,@anisahandayani2041,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugwn0MSW16Cwv3fFg3N4AaABAg,Bju ny tth punten y .ccok buat umur 13th .dipke ku tth jd nora,,9.0,
https://yt3.ggpht.com/o4T1Z5vmEtNZUkosNLO_7moDo8V0ue9SO2HqgDJ3_yHnp7zxTurhhhJV8SUbopU2nZtud2w77w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ekodoraemon7878,@ekodoraemon7878,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxfaIm7M06x0AAqOGF4AaABAg,Mantap teh,,,
https://yt3.ggpht.com/ytc/AIdro_m_u8q8PQuuwasnsvA6HcWNnQOy4E9IknxOF4z5Hkt3CXWlTAE0MiksI9oF40grXAO5Ow=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@tinisutini3629,@tinisutini3629,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxA_EHmt99sOE2QWfF4AaABAg&pp=0gcJCSMANpG00pGi,"Iya,,bener...teh shanti sekarang gak seperti dulu.sekarang cara berpakaiannya ketat""",,,
https://yt3.ggpht.com/ytc/AIdro_lpj37U_ghpAagnUTPJhpJEoJD-KMsDegR_n-vbLbQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@solihatunrohmah4444,@solihatunrohmah4444,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=Ugw9ewYjsdkiN4jwdfh4AaABAg,"Cantik banget teh..body goals pisan euy
Kalo saya umur 31 BB 70kg
Sehat"" ya teteh",,,
https://yt3.ggpht.com/ZLaILux58S5vrn38JfZOf35zsAsElnn6YGtAxygkkMmpnq45MNF8mpgxombbsM_mhmRznUP_qw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sutiyani3038,@sutiyani3038,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgyCopEU_ZcgJ4WsEOF4AaABAg,"Rata2 orang komentar tentang busananya bukan makanan nya?. Sekedar info buat netizen klu mau lihat yutuber Sholehah yg busana nya islami  tonton lah channel hidup di  desa, konten nya tentang makan dan masak juga... sejuk hati kita nonton nya..",,1.0,
https://yt3.ggpht.com/ytc/AIdro_lkDhfR4IQoQOti0IosPsSAEqhLLgtyGqmMmRGIpKBIdhtOTK_iy1Z_GU0MKBc9sh8dlA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@RizkyMubarok-fy2po,@RizkyMubarok-fy2po,1 tahun yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgwVkU0gFo4xcccUg6J4AaABAg,"salut teh di usia segitu berani makan lemak.
Moga tetep sehat selalu",,,
https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@munawarohsyahputra8092,@munawarohsyahputra8092,3 bulan yang lalu,https://www.youtube.com/watch?v=W0UQDgyxNDg&lc=UgxGvJE-tEWspkoq5xN4AaABAg,"Liat teh santi mkn baso aci sambelnya 6 sendok ,ga keliatan pedesnya ,ga keringetan ,kayaknya biasa aje mknny ,apa kage mencrettt tehh?",https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png,,
